,longitude_tVar,median_house_value_tVar,values
2348,343,564,1.0
2349,344,566,1.0
2350,345,423,0.16666666666666666
2351,345,571,1.0
2352,346,573,1.0
2353,346,725,0.2
2354,346,1067,0.5
2355,346,1201,0.3333333333333333
2356,347,575,1.0
2357,348,577,0.5
2358,348,1621,1.0
2359,349,579,1.0
2360,350,581,1.0
2361,350,759,1.0
2362,350,1340,0.5
2363,350,1651,0.5
2364,350,1691,1.0
2365,351,583,0.3333333333333333
2366,351,1080,1.0
2367,351,1313,0.5
2368,352,584,1.0
2369,352,966,0.5
2370,353,585,1.0
2371,353,831,1.0
2372,353,1460,1.0
2373,353,1564,0.5
2374,354,181,0.3333333333333333
2375,354,588,0.25
2376,354,1046,0.5
2377,354,1328,1.0
2378,354,1348,1.0
2379,355,90,0.14285714285714285
2380,355,749,0.5
2381,355,1194,0.5
2382,356,592,0.5
2383,356,742,0.25
2384,357,600,1.0
2385,357,824,1.0
2386,357,1118,1.0
2387,357,1276,1.0
2388,357,1291,0.3333333333333333
2389,358,93,0.125
2390,358,426,0.5
2391,358,1202,1.0
2392,359,607,1.0
2393,359,1743,1.0
2394,360,610,1.0
2395,360,709,1.0
2396,361,616,1.0
2397,362,618,1.0
2398,362,835,0.14285714285714285
2399,363,622,1.0
2400,363,1062,0.16666666666666666
2401,364,627,0.5
2402,365,629,1.0
2403,365,1087,1.0
2404,366,41,0.008
2405,366,515,0.3333333333333333
2406,366,644,0.5
2407,366,804,0.3333333333333333
2408,366,1217,1.0
2409,366,1293,0.5
2410,366,1350,0.2
2411,366,1373,1.0
2412,366,1418,1.0
2413,366,1483,1.0
2414,366,1627,1.0
2415,367,646,1.0
2416,367,1223,0.3333333333333333
2417,368,36,0.3333333333333333
2418,368,40,0.09090909090909091
2419,368,41,0.008
2420,368,193,0.058823529411764705
2421,368,436,0.5
2422,368,945,1.0
2423,369,594,0.07692307692307693
2424,369,651,0.5
2425,369,1101,0.5
2426,369,1226,1.0
2427,369,1643,1.0
2428,370,314,0.3333333333333333
2429,370,652,1.0
2430,371,535,0.09090909090909091
2431,371,582,0.25
2432,371,655,0.5
2433,371,1002,1.0
2434,371,1503,1.0
2435,372,490,0.3333333333333333
2436,373,626,0.3333333333333333
2437,373,664,1.0
2438,373,1233,1.0
2439,374,674,0.5
2440,375,101,0.25
2441,375,676,0.5
2442,375,726,0.5
2443,375,804,0.3333333333333333
2444,375,852,1.0
2445,375,1023,0.5
2446,375,1353,0.5
2447,375,1427,1.0
2448,375,1635,1.0
2449,375,1709,1.0
2450,376,134,0.1111111111111111
2451,376,462,0.3333333333333333
2452,376,683,0.5
2453,376,688,0.5
2454,377,684,1.0
2455,377,776,0.3333333333333333
2456,377,780,1.0
2457,377,947,0.5
2458,377,1138,0.5
2459,378,691,1.0
2460,378,807,0.3333333333333333
2461,378,1120,0.25
2462,378,1665,0.3333333333333333
2463,379,187,0.3333333333333333
2464,379,621,0.25
2465,379,654,0.3333333333333333
2466,379,694,1.0
2467,379,995,1.0
2468,379,1152,0.5
2469,379,1573,1.0
2470,379,1583,1.0
2471,380,169,0.3333333333333333
2472,380,886,0.25
2473,381,9,0.125
2474,381,699,1.0
2475,382,700,1.0
2476,382,719,1.0
2477,382,798,0.3333333333333333
2478,383,197,0.2
2479,384,134,0.1111111111111111
2480,385,509,0.3333333333333333
2481,386,714,0.5
2482,387,721,1.0
2483,387,889,0.5
2484,388,222,0.25
2485,388,722,0.5
2486,388,880,0.5
2487,388,881,0.5
2488,388,970,0.3333333333333333
2489,389,297,0.5
2490,390,35,0.3333333333333333
2491,390,41,0.008
2492,390,201,0.5
2493,390,617,0.3333333333333333
2494,390,729,1.0
2495,390,809,0.25
2496,390,924,1.0
2497,390,991,0.25
2498,390,1030,1.0
2499,391,121,0.2
2500,391,844,1.0
2501,391,978,1.0
2502,391,1105,0.5
2503,391,1734,1.0
2504,392,41,0.008
2505,392,126,0.3333333333333333
2506,392,501,0.2
2507,392,1032,1.0
2508,392,1188,1.0
2509,392,1475,1.0
2510,392,1688,1.0
2511,392,1742,1.0
2512,393,736,1.0
2513,394,43,0.5
2514,394,197,0.2
2515,394,743,1.0
2516,394,901,1.0
2517,394,1116,1.0
2518,395,162,0.5
2519,395,1225,1.0
2520,395,1540,1.0
2521,396,638,0.5
2522,396,1472,0.5
2523,397,636,0.5
2524,397,748,0.5
2525,397,884,0.3333333333333333
2526,398,750,0.5
2527,398,1666,1.0
2528,399,752,1.0
2529,400,340,0.09523809523809523
2530,400,754,1.0
2531,401,16,0.043478260869565216
2532,401,594,0.07692307692307693
2533,401,762,1.0
2534,401,803,0.5
2535,401,1271,1.0
2536,401,1718,1.0
2537,402,25,0.14285714285714285
2538,402,41,0.008
2539,402,1151,1.0
2540,403,769,1.0
2541,403,1039,0.5
2542,403,1351,0.5
2543,404,770,0.5
2544,405,772,0.5
2545,406,775,1.0
2546,406,968,1.0
2547,407,41,0.008
2548,407,1072,1.0
2549,408,779,1.0
2550,408,1289,0.5
2551,409,122,0.3333333333333333
2552,409,783,1.0
2553,409,1403,1.0
2554,409,1616,0.5
2555,410,788,1.0
2556,411,792,1.0
2557,411,1605,0.5
2558,412,41,0.008
2559,412,628,0.5
2560,412,794,1.0
2561,412,1612,0.5
2562,412,1675,1.0
2563,413,797,0.3333333333333333
2564,413,932,0.5
2565,413,942,1.0
2566,413,1250,0.5
2567,413,1316,0.3333333333333333
2568,414,800,1.0
2569,415,170,0.3333333333333333
2570,415,801,1.0
2571,415,1119,1.0
2572,415,1215,1.0
2573,415,1263,0.3333333333333333
2574,416,803,0.5
2575,417,134,0.1111111111111111
2576,417,153,0.3333333333333333
2577,417,807,0.3333333333333333
2578,418,139,0.08333333333333333
2579,418,303,0.5
2580,418,570,0.16666666666666666
2581,418,714,0.5
2582,418,828,0.25
2583,418,1006,0.5
2584,418,1055,1.0
2585,419,50,0.3333333333333333
2586,419,316,0.25
2587,419,679,0.5
2588,419,1227,1.0
2589,419,1592,1.0
2590,419,1780,1.0
2591,420,41,0.008
2592,421,375,0.5
2593,421,813,1.0
2594,421,837,0.3333333333333333
2595,421,862,1.0
2596,421,1266,1.0
2597,421,1681,1.0
2598,422,324,0.25
2599,422,1045,1.0
2600,423,340,0.047619047619047616
2601,423,598,0.5
2602,423,617,0.3333333333333333
2603,423,820,1.0
2604,423,937,0.5
2605,423,1028,1.0
2606,423,1068,1.0
2607,423,1591,1.0
2608,423,1602,1.0
2609,424,825,1.0
2610,424,1539,1.0
2611,425,340,0.047619047619047616
2612,425,1065,0.3333333333333333
2613,425,1184,0.5
2614,425,1590,1.0
2615,425,1626,1.0
2616,426,594,0.07692307692307693
2617,427,834,0.5
2618,428,535,0.09090909090909091
2619,429,837,0.3333333333333333
2620,430,41,0.008
2621,430,840,1.0
2622,430,1316,0.3333333333333333
2623,430,1662,1.0
2624,431,179,0.25
2625,431,846,1.0
2626,431,1031,0.5
2627,432,197,0.2
2628,432,525,0.5
2629,432,1400,1.0
2630,433,850,1.0
2631,434,174,0.2
2632,434,501,0.2
2633,434,853,1.0
2634,434,885,0.3333333333333333
2635,435,47,0.3333333333333333
2636,435,1444,1.0
2637,436,29,0.5
2638,436,243,0.5
2639,436,398,0.3333333333333333
2640,436,570,0.16666666666666666
2641,436,799,0.3333333333333333
2642,436,860,0.5
2643,437,213,0.5
2644,438,28,0.3333333333333333
2645,439,868,1.0
2646,439,1228,1.0
2647,440,199,0.16666666666666666
2648,440,875,1.0
2649,440,986,0.5
2650,440,998,0.2
2651,440,1115,1.0
2652,440,1322,0.5
2653,440,1356,1.0
2654,440,1416,0.5
2655,441,877,1.0
2656,441,878,0.5
2657,441,1350,0.2
2658,442,888,1.0
2659,443,894,1.0
2660,443,1088,1.0
2661,443,1130,1.0
2662,443,1137,1.0
2663,443,1181,1.0
2664,443,1236,1.0
2665,443,1243,1.0
2666,444,897,0.5
2667,445,900,1.0
2668,446,902,0.25
2669,446,986,0.5
2670,447,763,0.5
2671,447,821,0.25
2672,448,908,1.0
2673,449,912,1.0
2674,450,199,0.16666666666666666
2675,450,761,0.5
2676,450,1104,0.3333333333333333
2677,450,1341,1.0
2678,451,807,0.3333333333333333
2679,451,920,0.3333333333333333
2680,451,1263,0.3333333333333333
2681,451,1628,1.0
2682,452,18,0.5
2683,452,170,0.3333333333333333
2684,452,520,0.5
2685,452,922,0.5
2686,452,1074,1.0
2687,452,1385,0.5
2688,453,90,0.14285714285714285
2689,453,324,0.25
2690,454,159,0.5
2691,454,423,0.16666666666666666
2692,454,929,1.0
2693,454,1408,1.0
2694,455,41,0.016
2695,455,296,0.5
2696,455,1054,1.0
2697,455,1498,1.0
2698,456,951,1.0
2699,457,835,0.14285714285714285
2700,457,954,1.0
2701,457,1440,1.0
2702,458,962,1.0
2703,458,1015,0.3333333333333333
2704,458,1207,1.0
2705,458,1311,1.0
2706,458,1387,1.0
2707,458,1712,1.0
2708,459,964,1.0
2709,459,1611,1.0
2710,460,139,0.08333333333333333
2711,460,249,0.125
2712,460,523,0.2
2713,460,591,0.3333333333333333
2714,460,663,0.5
2715,460,863,0.3333333333333333
2716,460,932,0.5
2717,460,1145,1.0
2718,460,1499,1.0
2719,461,997,1.0
2720,462,149,0.5
2721,462,271,0.25
2722,463,1010,1.0
2723,463,1093,1.0
2724,463,1154,1.0
2725,463,1496,0.3333333333333333
2726,463,1518,1.0
2727,464,1012,0.5
2728,464,1196,1.0
2729,465,161,0.25
2730,465,340,0.047619047619047616
2731,465,739,0.5
2732,465,1022,0.5
2733,465,1078,0.5
2734,465,1298,0.3333333333333333
2735,465,1362,1.0
2736,465,1501,0.5
2737,466,1036,1.0
2738,467,1037,0.5
2739,468,174,0.2
2740,469,551,0.2
2741,470,1073,0.5
2742,471,1075,0.5
2743,471,1704,1.0
2744,472,1076,1.0
2745,472,1486,1.0
2746,473,79,0.3333333333333333
2747,473,139,0.08333333333333333
2748,473,144,0.3333333333333333
2749,473,1084,1.0
2750,474,671,0.3333333333333333
2751,474,1086,1.0
2752,474,1144,0.5
2753,474,1278,1.0
2754,474,1634,1.0
2755,475,935,0.25
2756,476,304,0.125
2757,476,594,0.07692307692307693
2758,476,1095,1.0
2759,477,315,0.5
2760,478,301,0.5
2761,478,884,0.3333333333333333
2762,478,1264,1.0
2763,478,1437,1.0
2764,479,174,0.2
2765,479,479,0.5
2766,479,1660,1.0
2767,479,1668,1.0
2768,480,1015,0.3333333333333333
2769,481,687,0.5
2770,481,1155,0.5
2771,482,212,0.07692307692307693
2772,482,321,0.5
2773,483,343,0.5
2774,483,1127,1.0
2775,483,1504,0.5
2776,484,468,0.3333333333333333
2777,485,764,0.5
2778,485,1133,1.0
2779,486,1141,1.0
2780,487,16,0.043478260869565216
2781,487,309,0.3333333333333333
2782,488,115,0.2
2783,489,1156,1.0
2784,490,41,0.008
2785,490,922,0.5
2786,491,1034,0.3333333333333333
2787,492,594,0.07692307692307693
2788,492,1167,1.0
2789,493,974,0.3333333333333333
2790,493,1384,1.0
2791,494,137,0.2
2792,494,1175,0.5
2793,495,1180,1.0
2794,495,1690,1.0
2795,496,1184,0.5
2796,496,1474,0.5
2797,497,249,0.125
2798,498,1198,1.0
2799,498,1733,1.0
2800,499,1200,1.0
2801,500,1203,1.0
2802,500,1330,1.0
2803,501,58,0.5
2804,502,41,0.008
2805,502,1219,1.0
2806,503,905,0.5
2807,504,310,0.5
2808,505,856,0.5
2809,506,80,0.2
2810,506,1293,0.5
2811,506,1476,1.0
2812,507,1270,0.5
2813,508,1284,1.0
2814,509,523,0.2
2815,510,1285,1.0
2816,510,1413,1.0
2817,511,635,0.5
2818,512,1300,1.0
2819,513,89,0.5
2820,513,139,0.08333333333333333
2821,514,1306,1.0
2822,515,604,0.5
2823,516,551,0.2
2824,517,150,0.2
2825,517,837,0.3333333333333333
2826,518,139,0.08333333333333333
2827,518,798,0.3333333333333333
2828,519,1329,1.0
2829,520,1338,1.0
2830,520,1603,1.0
2831,521,32,0.5
2832,522,1105,0.5
2833,522,1223,0.3333333333333333
2834,523,167,0.3333333333333333
2835,523,447,0.3333333333333333
2836,524,41,0.008
2837,524,71,0.25
2838,524,476,0.25
2839,524,1667,1.0
2840,525,1345,0.5
2841,525,1446,0.3333333333333333
2842,526,1363,1.0
2843,526,1548,1.0
2844,527,195,0.2
2845,527,834,0.5
2846,527,1365,1.0
2847,528,1367,1.0
2848,528,1525,1.0
2849,529,193,0.058823529411764705
2850,529,1571,1.0
2851,529,1758,1.0
2852,530,1371,1.0
2853,531,1377,1.0
2854,532,1195,0.5
2855,533,309,0.3333333333333333
2856,534,1275,0.3333333333333333
2857,535,594,0.07692307692307693
2858,536,1390,1.0
2859,537,145,0.3333333333333333
2860,538,1396,1.0
2861,538,1739,1.0
2862,539,1402,1.0
2863,539,1593,1.0
2864,540,915,0.09090909090909091
2865,540,1441,0.5
2866,541,1409,1.0
2867,542,1414,1.0
2868,543,920,0.3333333333333333
2869,543,1275,0.3333333333333333
2870,544,1158,0.5
2871,545,1222,0.3333333333333333
2872,546,1434,0.5
2873,547,531,0.5
2874,547,1218,0.5
2875,548,665,0.5
2876,549,1446,0.3333333333333333
2877,550,16,0.043478260869565216
2878,551,41,0.008
2879,552,40,0.09090909090909091
2880,553,1450,1.0
2881,554,702,0.5
2882,555,1463,1.0
2883,556,324,0.25
2884,557,1471,0.3333333333333333
2885,557,1579,0.5
2886,558,799,0.3333333333333333
2887,559,80,0.2
2888,560,1484,1.0
2889,560,1637,1.0
2890,561,1487,1.0
2891,562,1491,1.0
2892,563,193,0.058823529411764705
2893,564,1504,0.5
2894,565,1507,1.0
2895,566,109,0.3333333333333333
2896,567,490,0.3333333333333333
2897,568,1536,1.0
2898,569,444,0.5
2899,570,1544,1.0
2900,571,1546,1.0
2901,572,1291,0.3333333333333333
2902,573,41,0.008
2903,574,212,0.07692307692307693
2904,575,277,0.5
2905,575,513,0.25
2906,575,708,0.25
2907,575,1750,1.0
2908,576,1567,1.0
2909,577,1511,0.5
2910,578,1263,0.3333333333333333
2911,579,150,0.2
2912,580,748,0.5
2913,581,177,0.5
2914,582,1604,1.0
2915,583,1099,0.3333333333333333
2916,583,1651,0.5
2917,584,1613,1.0
2918,585,1617,1.0
2919,586,925,0.3333333333333333
2920,587,40,0.09090909090909091
2921,588,497,0.2
2922,589,881,0.5
2923,590,704,0.3333333333333333
2924,591,798,0.3333333333333333
2925,592,1671,1.0
2926,593,1446,0.3333333333333333
2927,594,1673,1.0
2928,595,181,0.3333333333333333
2929,595,828,0.25
2930,596,178,0.5
2931,597,212,0.07692307692307693
2932,598,1644,0.5
2933,599,1474,0.5
2934,600,725,0.2
2935,601,1510,0.5
2936,602,460,0.5
2937,603,1722,1.0
2938,604,232,0.25
2939,605,548,0.5
2940,606,193,0.058823529411764705
